customer_id,invoice_date,Recency,Frequency,AOV,LVT,Predicted_LTV
C249965,2023-03-05,3,1,2400.68,2400.68,2400.679999999995
C250026,2023-02-12,24,1,1500.4,1500.4,1500.4000000000053
C250052,2023-01-30,37,1,40.66,40.66,40.65999999999988
C250083,2023-03-03,5,1,35.84,35.84,35.84000000000007
C250159,2023-02-04,32,1,600.16,600.16,600.160000000002
C250180,2023-02-27,9,1,300.08,300.08,300.0800000000013
C250248,2023-02-01,35,1,203.3,203.3,203.29999999999976
C250251,2023-01-27,40,1,2400.68,2400.68,2400.6799999999944
C250354,2023-01-18,49,1,2400.68,2400.68,2400.6799999999944
C250378,2023-01-23,44,1,26.15,26.15,26.15000000000005
C250379,2023-02-02,34,1,23.46,23.46,23.460000000000033
C250388,2023-02-10,26,1,1800.51,1800.51,1800.5100000000011
C250435,2023-01-24,43,1,26.15,26.15,26.15000000000005
C250477,2023-02-14,22,1,45.45,45.45,45.44999999999991
C250501,2023-01-05,62,1,15.69,15.69,15.69000000000005
C250615,2023-01-23,44,1,179.2,179.2,179.2000000000004
C250671,2023-01-19,48,1,600.16,600.16,600.160000000002
C250672,2023-02-22,14,1,71.68,71.68,71.68000000000012
C250690,2023-02-01,35,1,900.24,900.24,900.2399999999983
C250744,2023-01-22,45,1,1200.32,1200.32,1200.3200000000056
C250790,2023-02-06,30,1,2100.0,2100.0,2100.0
C250798,2023-02-17,19,1,35.19,35.19,35.19000000000005
C250832,2023-02-25,11,1,26.15,26.15,26.15000000000005
C250955,2023-01-15,52,1,10.46,10.46,10.46000000000003
C250970,2023-01-14,53,1,5250.0,5250.0,5250.0
C251000,2023-02-25,11,1,900.24,900.24,900.2399999999985
C251012,2023-01-01,66,1,46.92,46.92,46.92000000000005
C251083,2023-02-03,33,1,2400.68,2400.68,2400.6799999999944
C251097,2023-02-17,19,1,40.66,40.66,40.65999999999989
C251120,2023-02-19,17,1,162.64,162.64,162.6399999999996
C251152,2023-02-16,20,1,71.68,71.68,71.68000000000012
C251168,2023-03-04,4,1,1200.32,1200.32,1200.3200000000056
C251234,2023-01-18,49,1,600.16,600.16,600.160000000002
C251250,2023-03-06,2,1,5250.0,5250.0,5250.0
C251302,2023-03-03,5,1,179.2,179.2,179.2000000000004
C251316,2023-01-25,42,1,107.52,107.52,107.52000000000031
C251321,2023-02-11,25,1,600.16,600.16,600.160000000002
C251349,2023-02-15,21,1,15.69,15.69,15.69000000000005
C251381,2023-01-09,58,1,600.16,600.16,600.160000000002
C251407,2023-02-05,31,1,600.16,600.16,600.160000000002
C251418,2023-02-04,32,1,30.3,30.3,30.300000000000036
C251456,2023-03-06,2,1,30.3,30.3,30.300000000000036
C251484,2023-01-23,44,1,2400.68,2400.68,2400.6799999999944
C251504,2023-01-05,62,1,10.46,10.46,10.46000000000003
C251532,2023-01-05,62,1,121.98,121.98,121.9799999999996
C251537,2023-03-02,6,1,600.16,600.16,600.1600000000018
C251560,2023-03-07,1,1,121.98,121.98,121.97999999999962
C251658,2023-02-24,12,1,35.19,35.19,35.19000000000005
C251682,2023-01-21,46,1,11.73,11.73,11.730000000000016
C251686,2023-03-07,1,1,162.64,162.64,162.63999999999965
C251717,2023-02-10,26,1,1200.32,1200.32,1200.3200000000056
C251727,2023-01-30,37,1,143.36,143.36,143.36000000000024
C251757,2023-02-20,16,1,3150.0,3150.0,3150.0
C251765,2023-02-08,28,1,300.08,300.08,300.0800000000013
C251784,2023-01-07,60,1,5.23,5.23,5.230000000000015
C251831,2023-02-17,19,1,2400.68,2400.68,2400.6799999999944
C251918,2023-01-21,46,1,1200.34,1200.34,1200.3399999999967
C251946,2023-03-03,5,1,600.16,600.16,600.1600000000018
C251959,2023-01-27,40,1,40.66,40.66,40.65999999999988
C251962,2023-02-19,17,1,900.24,900.24,900.2399999999984
C252076,2023-02-11,25,1,1200.34,1200.34,1200.3399999999967
C252124,2023-01-24,43,1,162.64,162.64,162.63999999999956
C252139,2023-01-05,62,1,5.23,5.23,5.230000000000015
C252144,2023-02-09,27,1,143.36,143.36,143.36000000000024
C252192,2023-02-13,23,1,2400.68,2400.68,2400.6799999999944
C252225,2023-02-01,35,1,107.52,107.52,107.52000000000031
C252266,2023-01-30,37,1,1500.4,1500.4,1500.4000000000053
C252414,2023-01-23,44,1,900.24,900.24,900.2399999999983
C252425,2023-02-07,29,1,5250.0,5250.0,5250.0
C252430,2023-02-20,16,1,179.2,179.2,179.2000000000004
C252487,2023-02-23,13,1,143.36,143.36,143.36000000000024
C252500,2023-02-24,12,1,23.46,23.46,23.460000000000033
C252591,2023-01-06,61,1,600.17,600.17,600.1699999999985
C252689,2023-01-09,58,1,35.84,35.84,35.84000000000007
C252710,2023-02-28,8,1,162.64,162.64,162.63999999999962
C252750,2023-01-14,53,1,15.69,15.69,15.69000000000005
C252773,2023-02-25,11,1,5.23,5.23,5.230000000000015
C252782,2023-01-28,39,1,40.66,40.66,40.65999999999988
C252784,2023-01-04,63,1,900.24,900.24,900.2399999999983
C252833,2023-02-09,27,1,1200.32,1200.32,1200.3200000000056
C252937,2023-02-03,33,1,15.69,15.69,15.69000000000005
C252992,2023-02-19,17,1,30.3,30.3,30.300000000000036
C253002,2023-01-04,63,1,5250.0,5250.0,5250.0
C253018,2023-02-12,24,1,1200.32,1200.32,1200.3200000000056
C253045,2023-02-12,24,1,60.6,60.6,60.60000000000007
C253058,2023-02-08,28,1,81.32,81.32,81.31999999999978
C253071,2023-02-10,26,1,20.92,20.92,20.92000000000006
C253283,2023-01-19,48,1,45.45,45.45,45.44999999999992
C253287,2023-02-02,34,1,4200.0,4200.0,4200.0
C253321,2023-01-29,38,1,162.64,162.64,162.63999999999956
C253359,2023-02-05,31,1,20.92,20.92,20.92000000000006
C253364,2023-03-06,2,1,900.24,900.24,900.2399999999989
C253382,2023-01-27,40,1,15.69,15.69,15.69000000000005
C253525,2023-01-03,64,1,15.15,15.15,15.150000000000018
C253589,2023-01-29,38,1,40.66,40.66,40.65999999999988
C253605,2023-01-09,58,1,3000.85,3000.85,3000.85
C253638,2023-01-13,54,1,11.73,11.73,11.730000000000016
C253653,2023-03-03,5,1,1200.32,1200.32,1200.3200000000056
C253672,2023-02-10,26,1,5.23,5.23,5.230000000000015
C253724,2023-01-29,38,1,300.08,300.08,300.0800000000013
C253766,2023-02-07,29,1,1200.32,1200.32,1200.3200000000056
C253802,2023-01-05,62,1,900.24,900.24,900.2399999999983
C253843,2023-01-15,52,1,26.15,26.15,26.15000000000005
C253879,2023-02-20,16,1,4200.0,4200.0,4200.0
C253922,2023-01-31,36,1,20.92,20.92,20.92000000000006
C253934,2023-01-23,44,1,900.24,900.24,900.2399999999983
C253936,2023-02-13,23,1,1200.32,1200.32,1200.3200000000056
C253949,2023-01-02,65,1,179.2,179.2,179.2000000000004
C254002,2023-01-12,55,1,1500.4,1500.4,1500.4000000000053
C254044,2023-02-24,12,1,35.84,35.84,35.84000000000007
C254099,2023-02-28,8,1,5.23,5.23,5.230000000000015
C254246,2023-02-11,25,1,1500.4,1500.4,1500.4000000000053
C254330,2023-01-21,46,1,71.68,71.68,71.68000000000012
C254428,2023-02-23,13,1,10.46,10.46,10.46000000000003
C254429,2023-01-08,59,1,600.16,600.16,600.160000000002
C254432,2023-02-24,12,1,162.64,162.64,162.6399999999996
C254457,2023-01-23,44,1,75.75,75.75,75.75
C254563,2023-01-06,61,1,2400.68,2400.68,2400.6799999999944
C254585,2023-01-12,55,1,1200.34,1200.34,1200.3399999999967
C254653,2023-01-21,46,1,179.2,179.2,179.2000000000004
C254792,2023-03-02,6,1,1200.32,1200.32,1200.3200000000056
C254811,2023-01-30,37,1,81.32,81.32,81.31999999999978
C254828,2023-02-19,17,1,143.36,143.36,143.36000000000024
C254832,2023-02-24,12,1,2400.68,2400.68,2400.6799999999944
C254844,2023-01-18,49,1,600.17,600.17,600.1699999999985
C254852,2023-02-20,16,1,1500.4,1500.4,1500.4000000000049
C254946,2023-02-12,24,1,26.15,26.15,26.15000000000005
C254966,2023-01-13,54,1,1500.4,1500.4,1500.4000000000053
C254971,2023-01-12,55,1,162.64,162.64,162.63999999999956
C255027,2023-02-14,22,1,1050.0,1050.0,1050.0
C255034,2023-01-20,47,1,5.23,5.23,5.230000000000015
C255092,2023-02-12,24,1,81.32,81.32,81.3199999999998
C255097,2023-01-10,57,1,900.24,900.24,900.2399999999983
C255112,2023-02-24,12,1,1200.32,1200.32,1200.3200000000056
C255195,2023-01-17,50,1,81.32,81.32,81.31999999999978
C255239,2023-01-04,63,1,4200.0,4200.0,4200.0
C255250,2023-01-11,56,1,1200.32,1200.32,1200.3200000000056
C255284,2023-01-08,59,1,1500.4,1500.4,1500.4000000000053
C255300,2023-01-02,65,1,35.84,35.84,35.84000000000007
C255320,2023-01-25,42,1,15.69,15.69,15.69000000000005
C255359,2023-01-08,59,1,81.32,81.32,81.31999999999978
C255371,2023-02-04,32,1,162.64,162.64,162.63999999999956
C255435,2023-01-27,40,1,900.24,900.24,900.2399999999983
C255450,2023-02-04,32,1,5.23,5.23,5.230000000000015
C255535,2023-02-28,8,1,300.08,300.08,300.08000000000123
C255585,2023-02-01,35,1,1200.32,1200.32,1200.3200000000056
C255610,2023-03-05,3,1,900.24,900.24,900.2399999999986
C255628,2023-01-03,64,1,1500.4,1500.4,1500.4000000000053
C255660,2023-02-03,33,1,179.2,179.2,179.2000000000004
C255676,2023-01-18,49,1,1200.32,1200.32,1200.3200000000056
C255766,2023-02-01,35,1,15.69,15.69,15.69000000000005
C255847,2023-03-04,4,1,1500.4,1500.4,1500.4000000000033
C255859,2023-01-20,47,1,300.08,300.08,300.0800000000013
C255931,2023-01-02,65,1,10.46,10.46,10.46000000000003
C255992,2023-03-06,2,1,1200.32,1200.32,1200.3200000000054
C256135,2023-01-31,36,1,1800.51,1800.51,1800.5100000000011
C256176,2023-01-07,60,1,300.08,300.08,300.0800000000013
C256228,2023-02-26,10,1,600.16,600.16,600.160000000002
C256253,2023-02-12,24,1,11.73,11.73,11.730000000000016
C256258,2023-02-18,18,1,900.24,900.24,900.2399999999984
C256262,2023-02-01,35,1,81.32,81.32,81.31999999999978
C256281,2023-02-08,28,1,1200.34,1200.34,1200.3399999999967
C256331,2023-02-02,34,1,60.6,60.6,60.60000000000007
C256368,2023-01-15,52,1,5.23,5.23,5.230000000000015
C256373,2023-01-03,64,1,107.52,107.52,107.52000000000031
C256398,2023-01-31,36,1,4200.0,4200.0,4200.0
C256441,2023-01-31,36,1,23.46,23.46,23.460000000000033
C256448,2023-01-22,45,1,600.17,600.17,600.1699999999985
C256457,2023-01-20,47,1,1200.32,1200.32,1200.3200000000056
C256561,2023-01-27,40,1,3000.85,3000.85,3000.85
C256582,2023-01-27,40,1,600.16,600.16,600.160000000002
C256590,2023-01-15,52,1,162.64,162.64,162.63999999999956
C256663,2023-02-15,21,1,2100.0,2100.0,2100.0
C256769,2023-02-04,32,1,75.75,75.75,75.75
C256800,2023-02-20,16,1,30.3,30.3,30.300000000000036
C256807,2023-01-16,51,1,900.24,900.24,900.2399999999983
C256840,2023-01-10,57,1,1800.51,1800.51,1800.5100000000011
C256887,2023-01-14,53,1,20.92,20.92,20.92000000000006
C256907,2023-01-14,53,1,71.68,71.68,71.68000000000012
C256961,2023-01-10,57,1,600.16,600.16,600.160000000002
C256974,2023-01-07,60,1,81.32,81.32,81.31999999999978
C256993,2023-02-07,29,1,3000.85,3000.85,3000.85
C257036,2023-01-30,37,1,4200.0,4200.0,4200.0
C257160,2023-01-08,59,1,26.15,26.15,26.15000000000005
C257193,2023-02-17,19,1,1200.32,1200.32,1200.3200000000056
C257235,2023-03-02,6,1,143.36,143.36,143.36000000000024
C257263,2023-03-01,7,1,162.64,162.64,162.63999999999962
C257321,2023-03-07,1,1,900.24,900.24,900.2399999999996
C257347,2023-02-07,29,1,600.16,600.16,600.160000000002
C257362,2023-02-04,32,1,300.08,300.08,300.0800000000013
C257392,2023-03-04,4,1,179.2,179.2,179.2000000000004
C257398,2023-01-20,47,1,10.46,10.46,10.46000000000003
C257427,2023-02-10,26,1,5.23,5.23,5.230000000000015
C257445,2023-03-05,3,1,2400.68,2400.68,2400.679999999995
C257447,2023-03-02,6,1,121.98,121.98,121.9799999999996
C257475,2023-02-06,30,1,1200.32,1200.32,1200.3200000000056
C257477,2023-01-29,38,1,1050.0,1050.0,1050.0
C257481,2023-03-05,3,1,4200.0,4200.0,4200.0
C257487,2023-02-18,18,1,300.08,300.08,300.0800000000013
C257489,2023-03-03,5,1,900.24,900.24,900.2399999999985
C257540,2023-02-13,23,1,1500.4,1500.4,1500.4000000000053
C257752,2023-02-11,25,1,3150.0,3150.0,3150.0
C257868,2023-01-05,62,1,15.69,15.69,15.69000000000005
C257872,2023-01-28,39,1,35.84,35.84,35.84000000000007
C257888,2023-02-28,8,1,300.08,300.08,300.08000000000123
C257923,2023-03-02,6,1,11.73,11.73,11.730000000000016
C257924,2023-02-07,29,1,600.16,600.16,600.160000000002
C257995,2023-03-05,3,1,30.3,30.3,30.300000000000036
C258030,2023-01-09,58,1,2400.68,2400.68,2400.6799999999944
C258047,2023-03-05,3,1,600.16,600.16,600.1600000000018
C258049,2023-01-19,48,1,600.16,600.16,600.160000000002
C258070,2023-02-10,26,1,1200.32,1200.32,1200.3200000000056
C258100,2023-02-17,19,1,5.23,5.23,5.230000000000015
C258137,2023-01-24,43,1,1200.32,1200.32,1200.3200000000056
C258174,2023-02-04,32,1,900.24,900.24,900.2399999999983
C258238,2023-03-06,2,1,600.16,600.16,600.1600000000018
C258336,2023-02-05,31,1,81.32,81.32,81.31999999999978
C258404,2023-01-07,60,1,107.52,107.52,107.52000000000031
C258421,2023-01-25,42,1,121.98,121.98,121.9799999999996
C258444,2023-02-08,28,1,107.52,107.52,107.52000000000031
C258488,2023-01-02,65,1,15.69,15.69,15.69000000000005
C258525,2023-01-11,56,1,900.24,900.24,900.2399999999983
C258603,2023-01-27,40,1,1500.4,1500.4,1500.4000000000053
C258626,2023-02-05,31,1,600.16,600.16,600.160000000002
C258704,2023-01-24,43,1,600.16,600.16,600.160000000002
C258752,2023-01-26,41,1,600.16,600.16,600.160000000002
C258758,2023-02-05,31,1,300.08,300.08,300.0800000000013
C258798,2023-02-04,32,1,5.23,5.23,5.230000000000015
C258799,2023-01-12,55,1,11.73,11.73,11.730000000000016
C258814,2023-03-06,2,1,40.66,40.66,40.65999999999992
C258882,2023-03-07,1,1,71.68,71.68,71.68000000000012
C258896,2023-02-26,10,1,900.24,900.24,900.2399999999985
C258930,2023-01-08,59,1,75.75,75.75,75.75
C258931,2023-01-05,62,1,81.32,81.32,81.31999999999978
C259031,2023-02-14,22,1,1500.4,1500.4,1500.4000000000053
C259089,2023-01-06,61,1,2100.0,2100.0,2100.0
C259112,2023-01-12,55,1,71.68,71.68,71.68000000000012
C259129,2023-02-15,21,1,23.46,23.46,23.460000000000033
C259157,2023-01-18,49,1,900.24,900.24,900.2399999999983
C259237,2023-02-21,15,1,20.92,20.92,20.92000000000006
C259239,2023-01-01,66,1,900.24,900.24,900.2399999999983
C259310,2023-02-09,27,1,71.68,71.68,71.68000000000012
C259341,2023-01-28,39,1,40.66,40.66,40.65999999999988
C259449,2023-01-12,55,1,1500.4,1500.4,1500.4000000000053
C259536,2023-02-14,22,1,75.75,75.75,75.75
C259539,2023-02-23,13,1,162.64,162.64,162.6399999999996
C259568,2023-01-12,55,1,1800.51,1800.51,1800.5100000000011
C259572,2023-01-23,44,1,121.98,121.98,121.9799999999996
C259617,2023-02-26,10,1,900.24,900.24,900.2399999999985
C259648,2023-01-16,51,1,900.24,900.24,900.2399999999983
C259650,2023-02-04,32,1,1500.4,1500.4,1500.4000000000053
C259679,2023-01-13,54,1,203.3,203.3,203.29999999999976
C259683,2023-02-27,9,1,20.92,20.92,20.92000000000006
C259755,2023-03-08,0,1,30.3,30.3,30.300000000000036
C259761,2023-02-21,15,1,75.75,75.75,75.75
C259777,2023-01-18,49,1,203.3,203.3,203.29999999999976
C259810,2023-01-15,52,1,81.32,81.32,81.31999999999978
C259856,2023-01-18,49,1,81.32,81.32,81.31999999999978
C259935,2023-01-06,61,1,15.69,15.69,15.69000000000005
C260115,2023-01-31,36,1,30.3,30.3,30.300000000000036
C260131,2023-03-02,6,1,162.64,162.64,162.63999999999965
C260174,2023-02-15,21,1,162.64,162.64,162.6399999999996
C260498,2023-01-15,52,1,40.66,40.66,40.65999999999988
C260517,2023-01-16,51,1,35.84,35.84,35.84000000000007
C260546,2023-02-25,11,1,15.69,15.69,15.69000000000005
C260547,2023-01-02,65,1,143.36,143.36,143.36000000000024
C260574,2023-02-16,20,1,26.15,26.15,26.15000000000005
C260618,2023-01-24,43,1,10.46,10.46,10.46000000000003
C260649,2023-02-12,24,1,300.08,300.08,300.0800000000013
C260650,2023-03-03,5,1,900.24,900.24,900.2399999999985
C260703,2023-01-30,37,1,143.36,143.36,143.36000000000024
C260762,2023-02-09,27,1,1500.4,1500.4,1500.4000000000053
C260813,2023-01-26,41,1,300.08,300.08,300.0800000000013
C260816,2023-02-16,20,1,4200.0,4200.0,4200.0
C260844,2023-02-04,32,1,2400.68,2400.68,2400.6799999999944
C260859,2023-01-14,53,1,300.08,300.08,300.0800000000013
C260980,2023-02-04,32,1,162.64,162.64,162.63999999999956
C260989,2023-01-12,55,1,1800.51,1800.51,1800.5100000000011
C261060,2023-01-25,42,1,600.17,600.17,600.1699999999985
C261098,2023-03-07,1,1,300.08,300.08,300.0800000000009
C261139,2023-02-23,13,1,1200.32,1200.32,1200.3200000000056
C261183,2023-02-18,18,1,203.3,203.3,203.29999999999976
C261190,2023-03-05,3,1,203.3,203.3,203.29999999999976
C261239,2023-02-13,23,1,26.15,26.15,26.15000000000005
C261261,2023-02-14,22,1,162.64,162.64,162.6399999999996
C261275,2023-02-17,19,1,1200.34,1200.34,1200.3399999999967
C261310,2023-01-04,63,1,75.75,75.75,75.75
C261316,2023-03-07,1,1,40.66,40.66,40.659999999999926
C261323,2023-02-13,23,1,300.08,300.08,300.0800000000013
C261374,2023-03-06,2,1,11.73,11.73,11.730000000000016
C261382,2023-01-05,62,1,900.24,900.24,900.2399999999983
C261454,2023-02-16,20,1,26.15,26.15,26.15000000000005
C261459,2023-02-14,22,1,900.24,900.24,900.2399999999983
C261520,2023-01-04,63,1,45.45,45.45,45.44999999999992
C261522,2023-03-04,4,1,600.16,600.16,600.1600000000018
C261537,2023-02-03,33,1,1200.32,1200.32,1200.3200000000056
C261538,2023-02-23,13,1,121.98,121.98,121.9799999999996
C261583,2023-02-05,31,1,5250.0,5250.0,5250.0
C261594,2023-01-15,52,1,107.52,107.52,107.52000000000031
C261623,2023-03-04,4,1,26.15,26.15,26.15000000000005
C261638,2023-02-25,11,1,179.2,179.2,179.2000000000004
C261649,2023-01-22,45,1,45.45,45.45,45.44999999999992
C261651,2023-02-08,28,1,203.3,203.3,203.29999999999976
C261710,2023-01-08,59,1,26.15,26.15,26.15000000000005
C261735,2023-01-25,42,1,1500.4,1500.4,1500.4000000000053
C261738,2023-02-06,30,1,600.17,600.17,600.1699999999985
C261765,2023-01-31,36,1,15.15,15.15,15.150000000000018
C261856,2023-03-05,3,1,81.32,81.32,81.31999999999985
C261885,2023-02-02,34,1,2100.0,2100.0,2100.0
C261912,2023-02-18,18,1,3000.85,3000.85,3000.85
C261935,2023-01-20,47,1,23.46,23.46,23.460000000000033
C261954,2023-02-23,13,1,10.46,10.46,10.46000000000003
C261976,2023-02-20,16,1,1200.34,1200.34,1200.3399999999967
C261987,2023-01-23,44,1,35.84,35.84,35.84000000000007
C262037,2023-02-05,31,1,107.52,107.52,107.52000000000031
C262062,2023-02-05,31,1,81.32,81.32,81.31999999999978
C262102,2023-02-10,26,1,1500.4,1500.4,1500.4000000000053
C262122,2023-01-30,37,1,30.3,30.3,30.300000000000036
C262224,2023-01-08,59,1,600.16,600.16,600.160000000002
C262306,2023-03-04,4,1,3000.85,3000.85,3000.85
C262347,2023-02-20,16,1,81.32,81.32,81.31999999999981
C262359,2023-02-26,10,1,11.73,11.73,11.730000000000016
C262392,2023-02-07,29,1,35.84,35.84,35.84000000000007
C262417,2023-02-27,9,1,900.24,900.24,900.2399999999985
C262483,2023-01-06,61,1,5.23,5.23,5.230000000000015
C262491,2023-01-14,53,1,35.19,35.19,35.19000000000005
C262510,2023-02-23,13,1,600.16,600.16,600.160000000002
C262521,2023-02-09,27,1,71.68,71.68,71.68000000000012
C262551,2023-01-06,61,1,1200.32,1200.32,1200.3200000000056
C262571,2023-02-10,26,1,60.6,60.6,60.60000000000007
C262598,2023-02-02,34,1,40.66,40.66,40.65999999999988
C262603,2023-01-12,55,1,75.75,75.75,75.75
C262610,2023-02-14,22,1,15.69,15.69,15.69000000000005
C262614,2023-02-14,22,1,3150.0,3150.0,3150.0
C262643,2023-02-12,24,1,600.16,600.16,600.160000000002
C262657,2023-02-16,20,1,1500.4,1500.4,1500.4000000000049
C262683,2023-02-27,9,1,1200.32,1200.32,1200.3200000000056
C262764,2023-02-12,24,1,5.23,5.23,5.230000000000015
C262797,2023-02-09,27,1,4200.0,4200.0,4200.0
C262916,2023-01-14,53,1,10.46,10.46,10.46000000000003
C262979,2023-01-23,44,1,1500.4,1500.4,1500.4000000000053
C262981,2023-01-03,64,1,162.64,162.64,162.63999999999956
C262982,2023-02-26,10,1,1200.32,1200.32,1200.3200000000056
C262986,2023-01-18,49,1,81.32,81.32,81.31999999999978
C263025,2023-01-07,60,1,300.08,300.08,300.0800000000013
C263026,2023-02-23,13,1,20.92,20.92,20.92000000000006
C263222,2023-01-07,60,1,10.46,10.46,10.46000000000003
C263265,2023-02-08,28,1,600.16,600.16,600.160000000002
C263312,2023-01-03,64,1,600.16,600.16,600.160000000002
C263335,2023-01-04,63,1,600.16,600.16,600.160000000002
C263346,2023-01-13,54,1,3150.0,3150.0,3150.0
C263366,2023-02-23,13,1,3000.85,3000.85,3000.85
C263379,2023-02-08,28,1,143.36,143.36,143.36000000000024
C263395,2023-01-29,38,1,300.08,300.08,300.0800000000013
C263411,2023-03-07,1,1,600.17,600.17,600.1699999999985
C263414,2023-02-07,29,1,5.23,5.23,5.230000000000015
C263498,2023-01-09,58,1,71.68,71.68,71.68000000000012
C263604,2023-02-17,19,1,203.3,203.3,203.29999999999976
C263636,2023-01-26,41,1,600.17,600.17,600.1699999999985
C263647,2023-02-02,34,1,121.98,121.98,121.9799999999996
C263744,2023-03-03,5,1,1200.32,1200.32,1200.3200000000056
C263747,2023-02-09,27,1,1500.4,1500.4,1500.4000000000053
C263823,2023-01-17,50,1,20.92,20.92,20.92000000000006
C263829,2023-01-09,58,1,900.24,900.24,900.2399999999983
C263844,2023-02-14,22,1,40.66,40.66,40.65999999999988
C263857,2023-02-27,9,1,11.73,11.73,11.730000000000016
C263869,2023-02-18,18,1,40.66,40.66,40.65999999999989
C263884,2023-01-11,56,1,1500.4,1500.4,1500.4000000000053
C263906,2023-01-22,45,1,15.69,15.69,15.69000000000005
C263944,2023-02-06,30,1,600.16,600.16,600.160000000002
C263946,2023-01-10,57,1,10.46,10.46,10.46000000000003
C263971,2023-02-07,29,1,4200.0,4200.0,4200.0
C264005,2023-02-23,13,1,900.24,900.24,900.2399999999985
C264013,2023-01-06,61,1,81.32,81.32,81.31999999999978
C264035,2023-01-08,59,1,162.64,162.64,162.63999999999956
C264121,2023-02-23,13,1,3150.0,3150.0,3150.0
C264148,2023-02-05,31,1,203.3,203.3,203.29999999999976
C264190,2023-03-06,2,1,1200.32,1200.32,1200.3200000000054
C264208,2023-02-03,33,1,15.69,15.69,15.69000000000005
C264237,2023-01-26,41,1,60.6,60.6,60.60000000000007
C264305,2023-03-01,7,1,2100.0,2100.0,2100.0
C264384,2023-01-23,44,1,1200.32,1200.32,1200.3200000000056
C264417,2023-02-03,33,1,1200.32,1200.32,1200.3200000000056
C264432,2023-01-13,54,1,3150.0,3150.0,3150.0
C264437,2023-01-01,66,1,5.23,5.23,5.230000000000015
C264485,2023-02-20,16,1,121.98,121.98,121.9799999999996
C264541,2023-01-16,51,1,203.3,203.3,203.29999999999976
C264600,2023-01-16,51,1,1500.4,1500.4,1500.4000000000053
C264667,2023-01-16,51,1,143.36,143.36,143.36000000000024
C264687,2023-01-25,42,1,26.15,26.15,26.15000000000005
C264806,2023-03-06,2,1,179.2,179.2,179.2000000000004
C264865,2023-02-25,11,1,2100.0,2100.0,2100.0
C264889,2023-01-28,39,1,900.24,900.24,900.2399999999983
C264916,2023-03-05,3,1,10.46,10.46,10.46000000000003
C264985,2023-01-04,63,1,1200.32,1200.32,1200.3200000000056
C264995,2023-03-07,1,1,300.08,300.08,300.0800000000009
C265000,2023-02-18,18,1,60.6,60.6,60.60000000000007
C265013,2023-01-17,50,1,900.24,900.24,900.2399999999983
C265036,2023-01-27,40,1,2400.68,2400.68,2400.6799999999944
C265102,2023-01-08,59,1,600.16,600.16,600.160000000002
C265111,2023-01-29,38,1,107.52,107.52,107.52000000000031
C265140,2023-01-11,56,1,2400.68,2400.68,2400.6799999999944
C265167,2023-03-08,0,1,600.17,600.17,600.1699999999985
C265249,2023-01-11,56,1,1200.32,1200.32,1200.3200000000056
C265293,2023-02-08,28,1,26.15,26.15,26.15000000000005
C265344,2023-01-01,66,1,1200.32,1200.32,1200.3200000000056
C265374,2023-02-09,27,1,1050.0,1050.0,1050.0
C265386,2023-02-26,10,1,20.92,20.92,20.92000000000006
C265388,2023-03-06,2,1,20.92,20.92,20.92000000000006
C265393,2023-02-13,23,1,1200.32,1200.32,1200.3200000000056
C265458,2023-02-12,24,1,20.92,20.92,20.92000000000006
C265551,2023-02-02,34,1,2100.0,2100.0,2100.0
C265661,2023-03-08,0,1,1800.51,1800.51,1800.5100000000011
C265704,2023-01-26,41,1,600.16,600.16,600.160000000002
C265730,2023-02-09,27,1,40.66,40.66,40.65999999999988
C265734,2023-01-21,46,1,10.46,10.46,10.46000000000003
C265738,2023-01-12,55,1,5250.0,5250.0,5250.0
C265750,2023-02-01,35,1,600.17,600.17,600.1699999999985
C265797,2023-01-21,46,1,1200.34,1200.34,1200.3399999999967
C265804,2023-02-10,26,1,58.65,58.65,58.649999999999935
C265822,2023-01-06,61,1,1200.32,1200.32,1200.3200000000056
C265860,2023-01-01,66,1,5.23,5.23,5.230000000000015
C265902,2023-01-26,41,1,300.08,300.08,300.0800000000013
C265934,2023-02-07,29,1,1800.51,1800.51,1800.5100000000011
C265944,2023-02-24,12,1,81.32,81.32,81.31999999999982
C266065,2023-01-11,56,1,3000.85,3000.85,3000.85
C266070,2023-01-25,42,1,60.6,60.6,60.60000000000007
C266098,2023-03-03,5,1,1500.4,1500.4,1500.4000000000033
C266117,2023-02-18,18,1,143.36,143.36,143.36000000000024
C266194,2023-01-19,48,1,35.84,35.84,35.84000000000007
C266229,2023-01-23,44,1,1500.4,1500.4,1500.4000000000053
C266231,2023-02-27,9,1,35.19,35.19,35.19000000000005
C266321,2023-01-13,54,1,900.24,900.24,900.2399999999983
C266324,2023-02-11,25,1,1500.4,1500.4,1500.4000000000053
C266352,2023-01-27,40,1,23.46,23.46,23.460000000000033
C266373,2023-01-21,46,1,203.3,203.3,203.29999999999976
C266409,2023-01-04,63,1,35.19,35.19,35.19000000000005
C266434,2023-02-21,15,1,1500.4,1500.4,1500.4000000000049
C266462,2023-01-10,57,1,300.08,300.08,300.0800000000013
C266471,2023-01-09,58,1,600.17,600.17,600.1699999999985
C266593,2023-01-28,39,1,900.24,900.24,900.2399999999983
C266643,2023-01-04,63,1,40.66,40.66,40.65999999999988
C266730,2023-02-15,21,1,1200.34,1200.34,1200.3399999999967
C266912,2023-01-07,60,1,1200.32,1200.32,1200.3200000000056
