customer_id,invoice_date,Recency,Frequency,AOV,LVT,Predicted_LTV,LTV_Segment
C235934,2023-01-02,65,1,40.66,40.66,40.65999999999988,Low
C235960,2023-01-07,60,1,107.52,107.52,107.52000000000031,Low
C236004,2023-01-15,52,1,1500.4,1500.4,1500.4000000000053,High
C236060,2023-03-02,6,1,30.3,30.3,30.300000000000036,Low
C236091,2023-01-30,37,1,5.23,5.23,5.230000000000015,Low
C236101,2023-01-14,53,1,5.23,5.23,5.230000000000015,Low
C236114,2023-01-17,50,1,4200.0,4200.0,4200.0,High
C236130,2023-02-22,14,1,40.66,40.66,40.65999999999989,Low
C236167,2023-02-03,33,1,900.24,900.24,900.2399999999983,Medium
C236271,2023-02-09,27,1,5.23,5.23,5.230000000000015,Low
C236309,2023-01-10,57,1,15.69,15.69,15.69000000000005,Low
C236310,2023-01-13,54,1,900.24,900.24,900.2399999999983,Medium
C236334,2023-01-07,60,1,26.15,26.15,26.15000000000005,Low
C236352,2023-03-06,2,1,20.92,20.92,20.92000000000006,Low
C236355,2023-01-06,61,1,5.23,5.23,5.230000000000015,Low
C236493,2023-02-13,23,1,1200.32,1200.32,1200.3200000000056,High
C236531,2023-02-16,20,1,45.45,45.45,45.44999999999991,Low
C236672,2023-01-28,39,1,300.08,300.08,300.0800000000013,Low
C236726,2023-02-28,8,1,600.17,600.17,600.1699999999985,Medium
C236746,2023-02-01,35,1,60.6,60.6,60.60000000000007,Low
C236752,2023-02-10,26,1,1500.4,1500.4,1500.4000000000053,High
C236779,2023-02-24,12,1,81.32,81.32,81.31999999999982,Low
C236835,2023-03-08,0,1,81.32,81.32,81.31999999999988,Low
C236865,2023-02-14,22,1,162.64,162.64,162.6399999999996,Low
C236866,2023-02-23,13,1,1200.32,1200.32,1200.3200000000056,High
C236880,2023-01-07,60,1,1500.4,1500.4,1500.4000000000053,High
C236913,2023-01-29,38,1,179.2,179.2,179.2000000000004,Low
C236921,2023-01-16,51,1,3000.85,3000.85,3000.85,High
C236986,2023-01-03,64,1,1200.34,1200.34,1200.3399999999967,High
C236988,2023-01-16,51,1,5.23,5.23,5.230000000000015,Low
C237024,2023-01-04,63,1,58.65,58.65,58.649999999999935,Low
C237094,2023-02-13,23,1,40.66,40.66,40.65999999999988,Low
C237135,2023-02-10,26,1,107.52,107.52,107.52000000000031,Low
C237218,2023-02-21,15,1,1500.4,1500.4,1500.4000000000049,High
C237229,2023-01-29,38,1,600.16,600.16,600.160000000002,Medium
C237263,2023-01-27,40,1,107.52,107.52,107.52000000000031,Low
C237290,2023-01-31,36,1,900.24,900.24,900.2399999999983,Medium
C237330,2023-01-12,55,1,81.32,81.32,81.31999999999978,Low
C237468,2023-02-27,9,1,1500.4,1500.4,1500.4000000000044,High
C237478,2023-01-01,66,1,2100.0,2100.0,2100.0,High
C237536,2023-01-31,36,1,26.15,26.15,26.15000000000005,Low
C237558,2023-02-08,28,1,1500.4,1500.4,1500.4000000000053,High
C237585,2023-01-27,40,1,46.92,46.92,46.92000000000005,Low
C237603,2023-02-09,27,1,15.15,15.15,15.150000000000018,Low
C237606,2023-01-01,66,1,600.16,600.16,600.1600000000019,Medium
C237642,2023-03-01,7,1,26.15,26.15,26.15000000000005,Low
C237688,2023-02-20,16,1,35.84,35.84,35.84000000000007,Low
C237690,2023-01-13,54,1,600.16,600.16,600.160000000002,Medium
C237735,2023-01-22,45,1,143.36,143.36,143.36000000000024,Low
C237741,2023-03-04,4,1,1500.4,1500.4,1500.4000000000033,High
C237757,2023-03-04,4,1,121.98,121.98,121.97999999999962,Low
C237803,2023-02-16,20,1,3000.85,3000.85,3000.85,High
C237806,2023-01-19,48,1,1200.32,1200.32,1200.3200000000056,High
C237860,2023-02-26,10,1,26.15,26.15,26.15000000000005,Low
C237902,2023-01-28,39,1,2400.68,2400.68,2400.6799999999944,High
C237929,2023-02-28,8,1,300.08,300.08,300.08000000000123,Low
C237934,2023-02-02,34,1,23.46,23.46,23.460000000000033,Low
C237980,2023-02-20,16,1,900.24,900.24,900.2399999999985,Medium
C238123,2023-01-09,58,1,26.15,26.15,26.15000000000005,Low
C238146,2023-02-21,15,1,900.24,900.24,900.2399999999985,Medium
C238184,2023-02-12,24,1,1500.4,1500.4,1500.4000000000053,High
C238205,2023-02-13,23,1,2400.68,2400.68,2400.6799999999944,High
C238221,2023-02-26,10,1,5.23,5.23,5.230000000000015,Low
C238235,2023-01-19,48,1,20.92,20.92,20.92000000000006,Low
C238259,2023-02-09,27,1,203.3,203.3,203.29999999999976,Low
C238308,2023-02-01,35,1,203.3,203.3,203.29999999999976,Low
C238313,2023-02-20,16,1,300.08,300.08,300.0800000000013,Low
C238356,2023-01-22,45,1,46.92,46.92,46.92000000000005,Low
C238370,2023-01-30,37,1,40.66,40.66,40.65999999999988,Low
C238371,2023-01-10,57,1,75.75,75.75,75.75,Low
C238517,2023-01-31,36,1,1800.51,1800.51,1800.5100000000011,High
C238533,2023-01-16,51,1,75.75,75.75,75.75,Low
C238538,2023-02-23,13,1,71.68,71.68,71.68000000000012,Low
C238539,2023-02-09,27,1,10.46,10.46,10.46000000000003,Low
C238587,2023-01-26,41,1,900.24,900.24,900.2399999999983,Medium
C238604,2023-01-30,37,1,600.16,600.16,600.160000000002,Medium
C238649,2023-01-27,40,1,26.15,26.15,26.15000000000005,Low
C238709,2023-02-14,22,1,1500.4,1500.4,1500.4000000000053,High
C238764,2023-02-05,31,1,600.16,600.16,600.160000000002,Medium
C238804,2023-01-20,47,1,179.2,179.2,179.2000000000004,Low
C238812,2023-02-23,13,1,1800.51,1800.51,1800.5100000000011,High
C238830,2023-02-02,34,1,35.19,35.19,35.19000000000005,Low
C238868,2023-01-29,38,1,1800.51,1800.51,1800.5100000000011,High
C238878,2023-01-15,52,1,45.45,45.45,45.44999999999992,Low
C238897,2023-02-14,22,1,1500.4,1500.4,1500.4000000000053,High
C238940,2023-02-14,22,1,600.16,600.16,600.160000000002,Medium
C239006,2023-01-10,57,1,600.16,600.16,600.160000000002,Medium
C239013,2023-01-26,41,1,15.69,15.69,15.69000000000005,Low
C239049,2023-01-25,42,1,162.64,162.64,162.63999999999956,Low
C239069,2023-01-21,46,1,1500.4,1500.4,1500.4000000000053,High
C239099,2023-01-13,54,1,1800.51,1800.51,1800.5100000000011,High
C239124,2023-02-18,18,1,20.92,20.92,20.92000000000006,Low
C239153,2023-03-05,3,1,71.68,71.68,71.68000000000012,Low
C239176,2023-01-11,56,1,1200.32,1200.32,1200.3200000000056,High
C239216,2023-03-06,2,1,3000.85,3000.85,3000.8500000000004,High
C239244,2023-01-07,60,1,1500.4,1500.4,1500.4000000000053,High
C239256,2023-01-26,41,1,600.17,600.17,600.1699999999985,Medium
C239260,2023-02-13,23,1,2400.68,2400.68,2400.6799999999944,High
C239307,2023-02-05,31,1,40.66,40.66,40.65999999999988,Low
C239376,2023-03-01,7,1,600.16,600.16,600.1600000000018,Medium
C239413,2023-01-06,61,1,162.64,162.64,162.63999999999956,Low
C239418,2023-02-08,28,1,143.36,143.36,143.36000000000024,Low
C239484,2023-01-31,36,1,45.45,45.45,45.44999999999992,Low
C239496,2023-03-07,1,1,5.23,5.23,5.230000000000015,Low
C239514,2023-01-20,47,1,10.46,10.46,10.46000000000003,Low
C239520,2023-02-23,13,1,26.15,26.15,26.15000000000005,Low
C239549,2023-02-17,19,1,107.52,107.52,107.52000000000031,Low
C239577,2023-01-19,48,1,179.2,179.2,179.2000000000004,Low
C239588,2023-01-17,50,1,71.68,71.68,71.68000000000012,Low
C239629,2023-01-27,40,1,900.24,900.24,900.2399999999983,Medium
C239673,2023-01-31,36,1,3000.85,3000.85,3000.85,High
C239698,2023-02-04,32,1,40.66,40.66,40.65999999999988,Low
C239712,2023-02-07,29,1,71.68,71.68,71.68000000000012,Low
C239720,2023-02-06,30,1,1200.32,1200.32,1200.3200000000056,High
C239756,2023-02-25,11,1,143.36,143.36,143.36000000000024,Low
C239777,2023-01-19,48,1,143.36,143.36,143.36000000000024,Low
C239808,2023-02-20,16,1,10.46,10.46,10.46000000000003,Low
C239836,2023-03-08,0,1,11.73,11.73,11.730000000000016,Low
C239903,2023-01-17,50,1,1200.32,1200.32,1200.3200000000056,High
C239923,2023-01-09,58,1,600.16,600.16,600.160000000002,Medium
C239929,2023-01-07,60,1,1500.4,1500.4,1500.4000000000053,High
C240039,2023-01-23,44,1,5.23,5.23,5.230000000000015,Low
C240050,2023-01-19,48,1,20.92,20.92,20.92000000000006,Low
C240076,2023-01-28,39,1,600.16,600.16,600.160000000002,Medium
C240089,2023-02-05,31,1,15.69,15.69,15.69000000000005,Low
C240135,2023-03-08,0,1,300.08,300.08,300.0800000000008,Low
C240195,2023-02-21,15,1,600.16,600.16,600.160000000002,Medium
C240217,2023-01-24,43,1,600.16,600.16,600.160000000002,Medium
C240288,2023-02-22,14,1,58.65,58.65,58.649999999999935,Low
C240290,2023-01-11,56,1,300.08,300.08,300.0800000000013,Low
C240346,2023-01-31,36,1,4200.0,4200.0,4200.0,High
C240368,2023-01-28,39,1,162.64,162.64,162.63999999999956,Low
C240459,2023-01-26,41,1,900.24,900.24,900.2399999999983,Medium
C240466,2023-01-30,37,1,11.73,11.73,11.730000000000016,Low
C240474,2023-01-23,44,1,5.23,5.23,5.230000000000015,Low
C240478,2023-01-03,64,1,107.52,107.52,107.52000000000031,Low
C240485,2023-01-21,46,1,2400.68,2400.68,2400.6799999999944,High
C240526,2023-02-03,33,1,121.98,121.98,121.9799999999996,Low
C240626,2023-01-28,39,1,81.32,81.32,81.31999999999978,Low
C240774,2023-01-02,65,1,58.65,58.65,58.649999999999935,Low
C240806,2023-01-28,39,1,600.17,600.17,600.1699999999985,Medium
C240809,2023-02-26,10,1,300.08,300.08,300.0800000000013,Low
C240875,2023-01-12,55,1,20.92,20.92,20.92000000000006,Low
C240876,2023-01-07,60,1,15.69,15.69,15.69000000000005,Low
C240880,2023-02-23,13,1,179.2,179.2,179.2000000000004,Low
C240888,2023-02-07,29,1,1500.4,1500.4,1500.4000000000053,High
C240893,2023-02-04,32,1,107.52,107.52,107.52000000000031,Low
C240937,2023-03-02,6,1,1500.4,1500.4,1500.4000000000035,High
C240946,2023-02-18,18,1,35.19,35.19,35.19000000000005,Low
C241003,2023-01-20,47,1,600.16,600.16,600.160000000002,Medium
C241005,2023-01-05,62,1,4200.0,4200.0,4200.0,High
C241006,2023-01-30,37,1,81.32,81.32,81.31999999999978,Low
C241035,2023-01-05,62,1,900.24,900.24,900.2399999999983,Medium
C241046,2023-02-09,27,1,15.69,15.69,15.69000000000005,Low
C241057,2023-02-26,10,1,179.2,179.2,179.2000000000004,Low
C241067,2023-01-19,48,1,107.52,107.52,107.52000000000031,Low
C241077,2023-01-12,55,1,15.69,15.69,15.69000000000005,Low
C241217,2023-02-18,18,1,107.52,107.52,107.52000000000031,Low
C241236,2023-02-24,12,1,4200.0,4200.0,4200.0,High
C241257,2023-01-24,43,1,35.84,35.84,35.84000000000007,Low
C241260,2023-03-06,2,1,71.68,71.68,71.68000000000012,Low
C241270,2023-02-02,34,1,75.75,75.75,75.75,Low
C241295,2023-02-08,28,1,20.92,20.92,20.92000000000006,Low
C241300,2023-02-13,23,1,179.2,179.2,179.2000000000004,Low
C241345,2023-01-25,42,1,143.36,143.36,143.36000000000024,Low
C241364,2023-02-18,18,1,300.08,300.08,300.0800000000013,Low
C241404,2023-01-05,62,1,15.69,15.69,15.69000000000005,Low
C241453,2023-02-15,21,1,15.69,15.69,15.69000000000005,Low
C241484,2023-01-20,47,1,26.15,26.15,26.15000000000005,Low
C241532,2023-01-02,65,1,81.32,81.32,81.31999999999978,Low
C241536,2023-01-30,37,1,3150.0,3150.0,3150.0,High
C241577,2023-01-27,40,1,600.17,600.17,600.1699999999985,Medium
C241872,2023-02-10,26,1,11.73,11.73,11.730000000000016,Low
C241900,2023-01-29,38,1,162.64,162.64,162.63999999999956,Low
C241942,2023-02-14,22,1,5.23,5.23,5.230000000000015,Low
C241976,2023-02-06,30,1,179.2,179.2,179.2000000000004,Low
C242037,2023-02-25,11,1,1500.4,1500.4,1500.4000000000046,High
C242046,2023-02-07,29,1,2100.0,2100.0,2100.0,High
C242058,2023-02-09,27,1,40.66,40.66,40.65999999999988,Low
C242081,2023-01-01,66,1,179.2,179.2,179.2000000000004,Low
C242120,2023-01-13,54,1,900.24,900.24,900.2399999999983,Medium
C242122,2023-02-03,33,1,1800.51,1800.51,1800.5100000000011,High
C242148,2023-02-06,30,1,1500.4,1500.4,1500.4000000000053,High
C242156,2023-02-08,28,1,300.08,300.08,300.0800000000013,Low
C242231,2023-03-03,5,1,30.3,30.3,30.300000000000036,Low
C242259,2023-01-19,48,1,5.23,5.23,5.230000000000015,Low
C242279,2023-01-17,50,1,40.66,40.66,40.65999999999988,Low
C242292,2023-01-28,39,1,179.2,179.2,179.2000000000004,Low
C242381,2023-01-23,44,1,300.08,300.08,300.0800000000013,Low
C242600,2023-02-25,11,1,300.08,300.08,300.0800000000013,Low
C242658,2023-03-08,0,1,71.68,71.68,71.68000000000012,Low
C242664,2023-02-11,25,1,600.17,600.17,600.1699999999985,Medium
C242683,2023-01-04,63,1,162.64,162.64,162.63999999999956,Low
C242734,2023-02-13,23,1,20.92,20.92,20.92000000000006,Low
C242763,2023-01-04,63,1,10.46,10.46,10.46000000000003,Low
C242765,2023-01-27,40,1,46.92,46.92,46.92000000000005,Low
C242784,2023-01-31,36,1,600.16,600.16,600.160000000002,Medium
C242800,2023-01-28,39,1,121.98,121.98,121.9799999999996,Low
C242821,2023-01-11,56,1,2400.68,2400.68,2400.6799999999944,High
C242832,2023-02-14,22,1,1200.32,1200.32,1200.3200000000056,High
C242840,2023-02-12,24,1,1200.34,1200.34,1200.3399999999967,High
C242894,2023-02-17,19,1,35.84,35.84,35.84000000000007,Low
C242905,2023-03-06,2,1,5250.0,5250.0,5250.0,High
C242964,2023-01-19,48,1,5250.0,5250.0,5250.0,High
C242973,2023-03-03,5,1,300.08,300.08,300.0800000000012,Low
C242993,2023-02-19,17,1,2400.68,2400.68,2400.6799999999944,High
C243099,2023-02-09,27,1,10.46,10.46,10.46000000000003,Low
C243193,2023-02-16,20,1,1200.32,1200.32,1200.3200000000056,High
C243202,2023-01-06,61,1,11.73,11.73,11.730000000000016,Low
C243228,2023-01-13,54,1,15.15,15.15,15.150000000000018,Low
C243249,2023-02-01,35,1,20.92,20.92,20.92000000000006,Low
C243280,2023-02-24,12,1,58.65,58.65,58.649999999999935,Low
C243295,2023-03-01,7,1,1500.4,1500.4,1500.4000000000037,High
C243321,2023-02-09,27,1,1800.51,1800.51,1800.5100000000011,High
C243336,2023-01-21,46,1,81.32,81.32,81.31999999999978,Low
C243347,2023-01-04,63,1,23.46,23.46,23.460000000000033,Low
C243353,2023-01-10,57,1,900.24,900.24,900.2399999999983,Medium
C243380,2023-03-02,6,1,1200.34,1200.34,1200.3399999999967,High
C243450,2023-02-02,34,1,121.98,121.98,121.9799999999996,Low
C243451,2023-01-29,38,1,300.08,300.08,300.0800000000013,Low
C243452,2023-02-25,11,1,900.24,900.24,900.2399999999985,Medium
C243525,2023-02-10,26,1,71.68,71.68,71.68000000000012,Low
C243580,2023-02-15,21,1,1200.32,1200.32,1200.3200000000056,High
C243582,2023-01-25,42,1,20.92,20.92,20.92000000000006,Low
C243832,2023-01-18,49,1,40.66,40.66,40.65999999999988,Low
C243839,2023-02-16,20,1,45.45,45.45,45.44999999999991,Low
C243910,2023-01-17,50,1,5.23,5.23,5.230000000000015,Low
C243916,2023-01-18,49,1,10.46,10.46,10.46000000000003,Low
C244143,2023-02-13,23,1,900.24,900.24,900.2399999999983,Medium
C244157,2023-02-27,9,1,121.98,121.98,121.9799999999996,Low
C244172,2023-01-22,45,1,900.24,900.24,900.2399999999983,Medium
C244187,2023-02-06,30,1,40.66,40.66,40.65999999999988,Low
C244191,2023-01-12,55,1,81.32,81.32,81.31999999999978,Low
C244213,2023-02-26,10,1,71.68,71.68,71.68000000000012,Low
C244219,2023-01-04,63,1,300.08,300.08,300.0800000000013,Low
C244266,2023-01-14,53,1,900.24,900.24,900.2399999999983,Medium
C244280,2023-02-18,18,1,5250.0,5250.0,5250.0,High
C244282,2023-01-05,62,1,600.16,600.16,600.160000000002,Medium
C244302,2023-01-05,62,1,1200.32,1200.32,1200.3200000000056,High
C244336,2023-02-26,10,1,5.23,5.23,5.230000000000015,Low
C244348,2023-01-25,42,1,1050.0,1050.0,1050.0,High
C244394,2023-01-12,55,1,11.73,11.73,11.730000000000016,Low
C244411,2023-01-05,62,1,45.45,45.45,45.44999999999992,Low
C244427,2023-01-21,46,1,162.64,162.64,162.63999999999956,Low
C244493,2023-01-21,46,1,46.92,46.92,46.92000000000005,Low
C244539,2023-02-21,15,1,75.75,75.75,75.75,Low
C244569,2023-03-07,1,1,10.46,10.46,10.46000000000003,Low
C244667,2023-01-24,43,1,121.98,121.98,121.9799999999996,Low
C244693,2023-02-27,9,1,1500.4,1500.4,1500.4000000000044,High
C244734,2023-01-12,55,1,121.98,121.98,121.9799999999996,Low
C244784,2023-01-12,55,1,1500.4,1500.4,1500.4000000000053,High
C244800,2023-01-03,64,1,75.75,75.75,75.75,Low
C244823,2023-02-06,30,1,900.24,900.24,900.2399999999983,Medium
C244827,2023-02-20,16,1,107.52,107.52,107.52000000000031,Low
C244853,2023-02-19,17,1,1200.32,1200.32,1200.3200000000056,High
C244880,2023-02-10,26,1,900.24,900.24,900.2399999999983,Medium
C244949,2023-03-02,6,1,600.16,600.16,600.1600000000018,Medium
C244963,2023-01-26,41,1,162.64,162.64,162.63999999999956,Low
C244996,2023-03-06,2,1,81.32,81.32,81.31999999999985,Low
C245063,2023-01-04,63,1,2400.68,2400.68,2400.6799999999944,High
C245173,2023-01-01,66,1,1500.4,1500.4,1500.4000000000053,High
C245174,2023-01-04,63,1,600.16,600.16,600.160000000002,Medium
C245187,2023-01-05,62,1,300.08,300.08,300.0800000000013,Low
C245194,2023-01-24,43,1,1050.0,1050.0,1050.0,High
C245210,2023-01-07,60,1,600.16,600.16,600.160000000002,Medium
C245255,2023-03-07,1,1,1200.32,1200.32,1200.3200000000054,High
C245259,2023-02-23,13,1,2400.68,2400.68,2400.6799999999944,High
C245271,2023-01-23,44,1,300.08,300.08,300.0800000000013,Low
C245412,2023-02-11,25,1,1800.51,1800.51,1800.5100000000011,High
C245461,2023-01-01,66,1,600.16,600.16,600.1600000000019,Medium
C245464,2023-01-03,64,1,15.69,15.69,15.69000000000005,Low
C245505,2023-02-21,15,1,600.17,600.17,600.1699999999985,Medium
C245520,2023-01-19,48,1,121.98,121.98,121.9799999999996,Low
C245537,2023-01-25,42,1,35.19,35.19,35.19000000000005,Low
C245544,2023-01-23,44,1,121.98,121.98,121.9799999999996,Low
C245587,2023-03-02,6,1,900.24,900.24,900.2399999999985,Medium
C245637,2023-01-07,60,1,900.24,900.24,900.2399999999983,Medium
C245652,2023-01-20,47,1,900.24,900.24,900.2399999999983,Medium
C245655,2023-01-04,63,1,600.16,600.16,600.160000000002,Medium
C245678,2023-01-01,66,1,40.66,40.66,40.65999999999988,Low
C245681,2023-01-30,37,1,1500.4,1500.4,1500.4000000000053,High
C245684,2023-02-28,8,1,600.16,600.16,600.1600000000018,Medium
C245738,2023-03-05,3,1,900.24,900.24,900.2399999999986,Medium
C245749,2023-02-20,16,1,300.08,300.08,300.0800000000013,Low
C245858,2023-02-24,12,1,300.08,300.08,300.0800000000013,Low
C245906,2023-01-14,53,1,1200.34,1200.34,1200.3399999999967,High
C245915,2023-02-23,13,1,10.46,10.46,10.46000000000003,Low
C246028,2023-02-03,33,1,46.92,46.92,46.92000000000005,Low
C246114,2023-02-06,30,1,600.16,600.16,600.160000000002,Medium
C246123,2023-01-13,54,1,2100.0,2100.0,2100.0,High
C246128,2023-02-02,34,1,5.23,5.23,5.230000000000015,Low
C246199,2023-02-28,8,1,58.65,58.65,58.649999999999935,Low
C246212,2023-02-10,26,1,107.52,107.52,107.52000000000031,Low
C246232,2023-01-24,43,1,5.23,5.23,5.230000000000015,Low
C246283,2023-02-23,13,1,26.15,26.15,26.15000000000005,Low
C246286,2023-01-22,45,1,81.32,81.32,81.31999999999978,Low
C246303,2023-01-31,36,1,600.16,600.16,600.160000000002,Medium
C246331,2023-01-23,44,1,300.08,300.08,300.0800000000013,Low
C246343,2023-01-03,64,1,300.08,300.08,300.0800000000013,Low
C246363,2023-01-26,41,1,1800.51,1800.51,1800.5100000000011,High
C246368,2023-01-27,40,1,11.73,11.73,11.730000000000016,Low
C246451,2023-02-13,23,1,162.64,162.64,162.6399999999996,Low
C246453,2023-02-08,28,1,1200.32,1200.32,1200.3200000000056,High
C246487,2023-01-15,52,1,900.24,900.24,900.2399999999983,Medium
C246570,2023-01-18,49,1,1200.32,1200.32,1200.3200000000056,High
C246608,2023-02-13,23,1,1500.4,1500.4,1500.4000000000053,High
C246632,2023-02-14,22,1,3000.85,3000.85,3000.85,High
C246633,2023-01-02,65,1,179.2,179.2,179.2000000000004,Low
C246668,2023-01-01,66,1,26.15,26.15,26.15000000000005,Low
C246741,2023-01-05,62,1,45.45,45.45,45.44999999999992,Low
C246765,2023-01-29,38,1,15.69,15.69,15.69000000000005,Low
C246791,2023-02-04,32,1,10.46,10.46,10.46000000000003,Low
C246832,2023-03-04,4,1,20.92,20.92,20.92000000000006,Low
C246836,2023-02-10,26,1,107.52,107.52,107.52000000000031,Low
C246860,2023-01-30,37,1,300.08,300.08,300.0800000000013,Low
C246922,2023-01-30,37,1,600.17,600.17,600.1699999999985,Medium
C246959,2023-02-15,21,1,35.19,35.19,35.19000000000005,Low
C247010,2023-02-02,34,1,2100.0,2100.0,2100.0,High
C247039,2023-01-18,49,1,20.92,20.92,20.92000000000006,Low
C247045,2023-03-06,2,1,15.69,15.69,15.69000000000005,Low
C247046,2023-01-09,58,1,46.92,46.92,46.92000000000005,Low
C247082,2023-01-27,40,1,45.45,45.45,45.44999999999992,Low
C247088,2023-02-12,24,1,5.23,5.23,5.230000000000015,Low
C247110,2023-01-02,65,1,20.92,20.92,20.92000000000006,Low
C247135,2023-01-27,40,1,107.52,107.52,107.52000000000031,Low
C247150,2023-02-27,9,1,4200.0,4200.0,4200.0,High
C247197,2023-01-27,40,1,1500.4,1500.4,1500.4000000000053,High
C247231,2023-01-05,62,1,900.24,900.24,900.2399999999983,Medium
C247245,2023-03-05,3,1,1800.51,1800.51,1800.5100000000011,High
C247255,2023-01-15,52,1,40.66,40.66,40.65999999999988,Low
C247307,2023-01-07,60,1,26.15,26.15,26.15000000000005,Low
C247326,2023-01-07,60,1,11.73,11.73,11.730000000000016,Low
C247391,2023-02-24,12,1,600.16,600.16,600.160000000002,Medium
C247420,2023-02-05,31,1,35.84,35.84,35.84000000000007,Low
C247425,2023-03-08,0,1,3150.0,3150.0,3150.0,High
C247460,2023-02-03,33,1,45.45,45.45,45.44999999999992,Low
C247478,2023-01-06,61,1,900.24,900.24,900.2399999999983,Medium
C247513,2023-02-14,22,1,600.16,600.16,600.160000000002,Medium
C247525,2023-03-01,7,1,3000.85,3000.85,3000.85,High
C247573,2023-01-10,57,1,162.64,162.64,162.63999999999956,Low
C247597,2023-01-15,52,1,81.32,81.32,81.31999999999978,Low
C247696,2023-02-13,23,1,600.16,600.16,600.160000000002,Medium
C247752,2023-01-25,42,1,81.32,81.32,81.31999999999978,Low
C247764,2023-01-04,63,1,26.15,26.15,26.15000000000005,Low
C247795,2023-02-10,26,1,600.17,600.17,600.1699999999985,Medium
C247827,2023-03-02,6,1,300.08,300.08,300.08000000000123,Low
C247841,2023-02-01,35,1,600.16,600.16,600.160000000002,Medium
C247905,2023-03-08,0,1,3000.85,3000.85,3000.8500000000004,High
C247966,2023-01-01,66,1,900.24,900.24,900.2399999999983,Medium
C247993,2023-02-22,14,1,1200.32,1200.32,1200.3200000000056,High
C248024,2023-03-04,4,1,1500.4,1500.4,1500.4000000000033,High
C248081,2023-02-13,23,1,1800.51,1800.51,1800.5100000000011,High
C248180,2023-02-23,13,1,71.68,71.68,71.68000000000012,Low
C248203,2023-03-02,6,1,15.15,15.15,15.150000000000018,Low
C248205,2023-02-18,18,1,40.66,40.66,40.65999999999989,Low
C248218,2023-01-15,52,1,1500.4,1500.4,1500.4000000000053,High
C248342,2023-01-28,39,1,600.17,600.17,600.1699999999985,Medium
C248381,2023-02-21,15,1,600.16,600.16,600.160000000002,Medium
C248387,2023-02-07,29,1,15.69,15.69,15.69000000000005,Low
C248435,2023-01-19,48,1,1200.34,1200.34,1200.3399999999967,High
C248486,2023-03-01,7,1,900.24,900.24,900.2399999999985,Medium
C248542,2023-01-11,56,1,1050.0,1050.0,1050.0,High
C248586,2023-01-12,55,1,5.23,5.23,5.230000000000015,Low
C248621,2023-01-06,61,1,75.75,75.75,75.75,Low
C248626,2023-01-06,61,1,10.46,10.46,10.46000000000003,Low
C248629,2023-02-03,33,1,203.3,203.3,203.29999999999976,Low
C248631,2023-02-12,24,1,1200.34,1200.34,1200.3399999999967,High
C248634,2023-01-15,52,1,300.08,300.08,300.0800000000013,Low
C248679,2023-02-24,12,1,143.36,143.36,143.36000000000024,Low
C248700,2023-01-27,40,1,40.66,40.66,40.65999999999988,Low
C248740,2023-01-21,46,1,600.16,600.16,600.160000000002,Medium
C248749,2023-02-16,20,1,81.32,81.32,81.31999999999981,Low
C248784,2023-01-16,51,1,71.68,71.68,71.68000000000012,Low
C248792,2023-02-24,12,1,10.46,10.46,10.46000000000003,Low
C248855,2023-02-27,9,1,81.32,81.32,81.31999999999982,Low
C248916,2023-01-16,51,1,600.17,600.17,600.1699999999985,Medium
C248922,2023-01-16,51,1,15.15,15.15,15.150000000000018,Low
C249005,2023-03-06,2,1,4200.0,4200.0,4200.0,High
C249053,2023-02-21,15,1,900.24,900.24,900.2399999999985,Medium
C249075,2023-01-11,56,1,600.16,600.16,600.160000000002,Medium
C249204,2023-02-11,25,1,26.15,26.15,26.15000000000005,Low
C249222,2023-02-05,31,1,162.64,162.64,162.63999999999956,Low
C249241,2023-02-07,29,1,143.36,143.36,143.36000000000024,Low
C249380,2023-01-16,51,1,23.46,23.46,23.460000000000033,Low
C249397,2023-02-21,15,1,10.46,10.46,10.46000000000003,Low
C249407,2023-03-02,6,1,15.69,15.69,15.69000000000005,Low
C249418,2023-03-01,7,1,5.23,5.23,5.230000000000015,Low
C249436,2023-02-10,26,1,15.15,15.15,15.150000000000018,Low
C249455,2023-03-01,7,1,900.24,900.24,900.2399999999985,Medium
C249466,2023-02-05,31,1,900.24,900.24,900.2399999999983,Medium
C249469,2023-01-14,53,1,10.46,10.46,10.46000000000003,Low
C249470,2023-02-26,10,1,600.16,600.16,600.160000000002,Medium
C249473,2023-02-14,22,1,4200.0,4200.0,4200.0,High
C249502,2023-03-04,4,1,143.36,143.36,143.36000000000024,Low
C249525,2023-01-03,64,1,107.52,107.52,107.52000000000031,Low
C249550,2023-02-17,19,1,1200.32,1200.32,1200.3200000000056,High
C249563,2023-01-04,63,1,600.16,600.16,600.160000000002,Medium
C249665,2023-03-04,4,1,15.69,15.69,15.69000000000005,Low
C249672,2023-02-13,23,1,600.16,600.16,600.160000000002,Medium
C249705,2023-01-26,41,1,20.92,20.92,20.92000000000006,Low
C249725,2023-02-21,15,1,81.32,81.32,81.31999999999982,Low
C249795,2023-02-16,20,1,81.32,81.32,81.31999999999981,Low
C249816,2023-02-20,16,1,600.16,600.16,600.160000000002,Medium
C249821,2023-01-06,61,1,300.08,300.08,300.0800000000013,Low
C249842,2023-01-11,56,1,300.08,300.08,300.0800000000013,Low
C249886,2023-01-11,56,1,143.36,143.36,143.36000000000024,Low
C249899,2023-01-20,47,1,600.17,600.17,600.1699999999985,Medium
